,ListID,TimeCreated,TimeModified,EditSequence,Name,FullName,IsActive,Sublevel,AccountType,AccountNumber,Desc,Balance,TotalBalance,CashFlowClassification,ParentRef,SpecialAccountType,BankNumber
260,17F0000-1170889323,2007-02-08T04:32:03+05:30,2020-12-11T14:03:28+05:30,1483030031,GP Salary - Aubin,Cost of Sales:Consulting Compensation:Salaries:Employer:GP Salary - Aubin,true,4,CostOfGoodsSold,5012.04,,2029671.04,2029671.04,None,"{'ListID': '8000029C-1483029819', 'FullName': 'Cost of Sales:Consulting Compensation:Salaries:Employer'}",,
261,1AB0000-1201567232,2008-01-29T06:10:32+05:30,2020-12-16T04:32:58+05:30,1483030061,GP Salary - Gora,Cost of Sales:Consulting Compensation:Salaries:Employer:GP Salary - Gora,true,4,CostOfGoodsSold,5012.05,,1645665.39,1645665.39,None,"{'ListID': '8000029C-1483029819', 'FullName': 'Cost of Sales:Consulting Compensation:Salaries:Employer'}",,
262,8000029D-1483030290,2016-12-29T22:21:30+05:30,2016-12-29T22:21:30+05:30,1483030290,Bonuses,Cost of Sales:Consulting Compensation:Bonuses,true,2,CostOfGoodsSold,5050.0,Bonuses,0.0,11034340.59,None,"{'ListID': '8000029B-1483028604', 'FullName': 'Cost of Sales:Consulting Compensation'}",,
263,8000029E-1483030368,2016-12-29T22:22:48+05:30,2017-12-21T00:55:18+05:30,1483030368,Employee,Cost of Sales:Consulting Compensation:Bonuses:Employee,true,3,CostOfGoodsSold,5053.0,Employee,2668.33,7610742.97,None,"{'ListID': '8000029D-1483030290', 'FullName': 'Cost of Sales:Consulting Compensation:Bonuses'}",,
264,700000-1034568181,2002-10-14T09:33:01+05:30,2020-12-12T17:32:05+05:30,1483030540,Revenue,Cost of Sales:Consulting Compensation:Bonuses:Employee:Revenue,true,4,CostOfGoodsSold,5053.01,Revenue Bonus,4899695.72,4899695.72,None,"{'ListID': '8000029E-1483030368', 'FullName': 'Cost of Sales:Consulting Compensation:Bonuses:Employee'}",,
265,7C0000-1035908405,2002-10-29T21:50:05+05:30,2020-12-16T05:37:30+05:30,1483030652,Discretionary,Cost of Sales:Consulting Compensation:Bonuses:Employee:Discretionary,true,4,CostOfGoodsSold,5053.02,Discretionary Bonus,2708378.92,2708378.92,None,"{'ListID': '8000029E-1483030368', 'FullName': 'Cost of Sales:Consulting Compensation:Bonuses:Employee'}",,
266,8000029F-1483030861,2016-12-29T22:31:01+05:30,2016-12-29T22:31:01+05:30,1483030861,Employer,Cost of Sales:Consulting Compensation:Bonuses:Employer,true,3,CostOfGoodsSold,5057.0,Employer Bonuses,0.0,3423597.62,None,"{'ListID': '8000029D-1483030290', 'FullName': 'Cost of Sales:Consulting Compensation:Bonuses'}",,
267,9A0000-1043405201,2003-01-24T16:16:41+05:30,2016-12-29T22:33:25+05:30,1483031005,John Hoff,Cost of Sales:Consulting Compensation:Bonuses:Employer:John Hoff,true,4,CostOfGoodsSold,5057.01,John Hoff Bonuses,726819.06,726819.06,None,"{'ListID': '8000029F-1483030861', 'FullName': 'Cost of Sales:Consulting Compensation:Bonuses:Employer'}",,
268,9B0000-1043405219,2003-01-24T16:16:59+05:30,2016-12-29T22:34:07+05:30,1483031047,Ron Enge,Cost of Sales:Consulting Compensation:Bonuses:Employer:Ron Enge,true,4,CostOfGoodsSold,5057.02,Ron Enge Bonuses,913204.66,913204.66,None,"{'ListID': '8000029F-1483030861', 'FullName': 'Cost of Sales:Consulting Compensation:Bonuses:Employer'}",,
269,1640000-1143144939,2006-03-24T01:45:39+05:30,2016-12-29T22:34:46+05:30,1483031086,Johan Amlen,Cost of Sales:Consulting Compensation:Bonuses:Employer:Johan Amlen,true,4,CostOfGoodsSold,5057.03,Johan Amlen Bonuses,667111.58,667111.58,None,"{'ListID': '8000029F-1483030861', 'FullName': 'Cost of Sales:Consulting Compensation:Bonuses:Employer'}",,
270,1800000-1171929018,2007-02-20T05:20:18+05:30,2020-12-08T04:22:24+05:30,1483031128,Gary Aubin,Cost of Sales:Consulting Compensation:Bonuses:Employer:Gary Aubin,true,4,CostOfGoodsSold,5057.04,Gary Aubin Bonuses,638992.12,638992.12,None,"{'ListID': '8000029F-1483030861', 'FullName': 'Cost of Sales:Consulting Compensation:Bonuses:Employer'}",,
271,1BF0001-1205185932,2008-03-11T03:22:12+05:30,2018-05-15T05:32:22+05:30,1483031184,Dave Gora,Cost of Sales:Consulting Compensation:Bonuses:Employer:Dave Gora,true,4,CostOfGoodsSold,5057.05,Dave Gora Bonuses,477470.2,477470.2,None,"{'ListID': '8000029F-1483030861', 'FullName': 'Cost of Sales:Consulting Compensation:Bonuses:Employer'}",,
272,800002A0-1483031775,2016-12-29T22:46:15+05:30,2019-08-13T00:30:26+05:30,1483031775,Consulting Benefits Expenses,Cost of Sales:Consulting Compensation:Consulting Benefits Expenses,true,2,CostOfGoodsSold,5100.0,Consulting Benefits Expenses,4311.79,4503243.92,None,"{'ListID': '8000029B-1483028604', 'FullName': 'Cost of Sales:Consulting Compensation'}",,
273,800002A1-1483031867,2016-12-29T22:47:47+05:30,2020-01-04T00:56:24+05:30,1483031867,Health Benefits,Cost of Sales:Consulting Compensation:Consulting Benefits Expenses:Health Benefits,true,3,CostOfGoodsSold,5110.0,Health Benefits,-14.06,2697520.26,None,"{'ListID': '800002A0-1483031775', 'FullName': 'Cost of Sales:Consulting Compensation:Consulting Benefits Expenses'}",,
274,860000-1036850607,2002-11-09T19:33:27+05:30,2020-12-11T14:03:28+05:30,1483033186,Employees,Cost of Sales:Consulting Compensation:Consulting Benefits Expenses:Health Benefits:Employees,true,4,CostOfGoodsSold,5113.0,Employee Health Benefits,1910390.4,1910390.4,None,"{'ListID': '800002A1-1483031867', 'FullName': 'Cost of Sales:Consulting Compensation:Consulting Benefits Expenses:Health Benefits'}",,
275,990000-1043405156,2003-01-24T16:15:56+05:30,2016-12-29T23:05:21+05:30,1483032921,John Hoff,Cost of Sales:Consulting Compensation:Consulting Benefits Expenses:Health Benefits:John Hoff,true,4,CostOfGoodsSold,5113.01,John Hoff Health Benefits,112700.06,112700.06,None,"{'ListID': '800002A1-1483031867', 'FullName': 'Cost of Sales:Consulting Compensation:Consulting Benefits Expenses:Health Benefits'}",,
276,980000-1043405127,2003-01-24T16:15:27+05:30,2020-12-08T04:22:24+05:30,1483033004,Ron Enge,Cost of Sales:Consulting Compensation:Consulting Benefits Expenses:Health Benefits:Ron Enge,true,4,CostOfGoodsSold,5113.02,Ron Enge Health Benefits,259206.64,259206.64,None,"{'ListID': '800002A1-1483031867', 'FullName': 'Cost of Sales:Consulting Compensation:Consulting Benefits Expenses:Health Benefits'}",,
277,800001FF-1306622488,2011-05-29T04:11:28+05:30,2017-06-12T22:55:41+05:30,1483033058,Johan Amlen,Cost of Sales:Consulting Compensation:Consulting Benefits Expenses:Health Benefits:Johan Amlen,true,4,CostOfGoodsSold,5113.03,Johan Amlen Health Benefits,144886.37,144886.37,None,"{'ListID': '800002A1-1483031867', 'FullName': 'Cost of Sales:Consulting Compensation:Consulting Benefits Expenses:Health Benefits'}",,
278,80000200-1306622531,2011-05-29T04:12:11+05:30,2020-12-07T09:24:44+05:30,1483033108,Gary Aubin,Cost of Sales:Consulting Compensation:Consulting Benefits Expenses:Health Benefits:Gary Aubin,true,4,CostOfGoodsSold,5113.04,Gary Aubin Health Benefits,196213.17,196213.17,None,"{'ListID': '800002A1-1483031867', 'FullName': 'Cost of Sales:Consulting Compensation:Consulting Benefits Expenses:Health Benefits'}",,
279,80000201-1306622557,2011-05-29T04:12:37+05:30,2017-12-28T02:41:14+05:30,1483033164,Dave Gora,Cost of Sales:Consulting Compensation:Consulting Benefits Expenses:Health Benefits:Dave Gora,true,4,CostOfGoodsSold,5113.05,Dave Gora Health Benefits,74137.68,74137.68,None,"{'ListID': '800002A1-1483031867', 'FullName': 'Cost of Sales:Consulting Compensation:Consulting Benefits Expenses:Health Benefits'}",,
280,19C0000-1187282256,2007-08-16T22:07:36+05:30,2019-12-27T03:02:41+05:30,1483033558,Retirement Plan Matching,Cost of Sales:Consulting Compensation:Consulting Benefits Expenses:Retirement Plan Matching,true,3,CostOfGoodsSold,5120.0,Retirement Plan Matching,8708.43,1321277.1,None,"{'ListID': '800002A0-1483031775', 'FullName': 'Cost of Sales:Consulting Compensation:Consulting Benefits Expenses'}",,
281,15B0000-1137778727,2006-01-20T23:08:47+05:30,2020-12-08T04:22:24+05:30,1483033983,Employee,Cost of Sales:Consulting Compensation:Consulting Benefits Expenses:Retirement Plan Matching:Employee,true,4,CostOfGoodsSold,5123.0,Employee Retirement Plan Matching,796394.75,796394.75,None,"{'ListID': '19C0000-1187282256', 'FullName': 'Cost of Sales:Consulting Compensation:Consulting Benefits Expenses:Retirement Plan Matching'}",,
282,15D0000-1138830362,2006-02-02T03:16:02+05:30,2020-12-08T04:22:24+05:30,1582686268,Employer,Cost of Sales:Consulting Compensation:Consulting Benefits Expenses:Retirement Plan Matching:Employer,true,4,CostOfGoodsSold,5127.0,Employer Retirement Plan Matching,516173.92,516173.92,None,"{'ListID': '19C0000-1187282256', 'FullName': 'Cost of Sales:Consulting Compensation:Consulting Benefits Expenses:Retirement Plan Matching'}",,
283,800002A4-1483034698,2016-12-29T23:34:58+05:30,2016-12-29T23:34:58+05:30,1483034698,Employee Vacation Expense,Cost of Sales:Consulting Compensation:Consulting Benefits Expenses:Employee Vacation Expense,true,3,CostOfGoodsSold,5130.0,Employee Vacation Expense,0.0,480134.77,None,"{'ListID': '800002A0-1483031775', 'FullName': 'Cost of Sales:Consulting Compensation:Consulting Benefits Expenses'}",,
284,80000236-1335742722,2012-04-30T05:08:42+05:30,2020-12-08T04:22:24+05:30,1483035057,Accrued,Cost of Sales:Consulting Compensation:Consulting Benefits Expenses:Employee Vacation Expense:Accrued,true,4,CostOfGoodsSold,5130.01,Vacation Expense Accrued,816767.59,816767.59,None,"{'ListID': '800002A4-1483034698', 'FullName': 'Cost of Sales:Consulting Compensation:Consulting Benefits Expenses:Employee Vacation Expense'}",,
285,800002A5-1483035102,2016-12-29T23:41:42+05:30,2020-12-17T14:24:33+05:30,1483035102,Paid,Cost of Sales:Consulting Compensation:Consulting Benefits Expenses:Employee Vacation Expense:Paid,true,4,CostOfGoodsSold,5130.02,Accrued Vacation Paid,-336632.82,-336632.82,None,"{'ListID': '800002A4-1483034698', 'FullName': 'Cost of Sales:Consulting Compensation:Consulting Benefits Expenses:Employee Vacation Expense'}",,
286,800002A6-1483035471,2016-12-29T23:47:51+05:30,2016-12-29T23:47:51+05:30,1483035471,Compensation-Based Taxes & Insu,Cost of Sales:Consulting Compensation:Compensation-Based Taxes & Insu,true,2,CostOfGoodsSold,5200.0,Compensation-Based Taxes & Insurance,0.0,1206128.24,None,"{'ListID': '8000029B-1483028604', 'FullName': 'Cost of Sales:Consulting Compensation'}",,
287,800002A7-1483035663,2016-12-29T23:51:03+05:30,2020-12-11T14:03:28+05:30,1483035663,Payroll Taxes,Cost of Sales:Consulting Compensation:Compensation-Based Taxes & Insu:Payroll Taxes,true,3,CostOfGoodsSold,5210.0,Payroll Taxes,1121973.0,1121973.0,None,"{'ListID': '800002A6-1483035471', 'FullName': 'Cost of Sales:Consulting Compensation:Compensation-Based Taxes & Insu'}",,
288,A0000-1020931376,2002-05-09T13:32:56+05:30,2020-12-08T04:22:24+05:30,1483035773,Workers Comp Insurance,Cost of Sales:Consulting Compensation:Compensation-Based Taxes & Insu:Workers Comp Insurance,true,3,CostOfGoodsSold,5270.0,Workers Comp Insurance,84155.24,84155.24,None,"{'ListID': '800002A6-1483035471', 'FullName': 'Cost of Sales:Consulting Compensation:Compensation-Based Taxes & Insu'}",,
289,8000027A-1424228513,2015-02-18T08:31:53+05:30,2020-05-17T21:35:52+05:30,1483036127,Allocation from Administration,Cost of Sales:Allocation from Administration,true,1,CostOfGoodsSold,5300.0,,410525.02,410525.02,None,"{'ListID': '60001-1045540597', 'FullName': 'Cost of Sales'}",,
290,C0000-1020931376,2002-05-09T13:32:56+05:30,2020-12-16T14:32:44+05:30,1483036191,Subcontractors,Cost of Sales:Subcontractors,true,1,CostOfGoodsSold,5400.0,Consulting Subcontract Fees,24645143.32,24645143.32,None,"{'ListID': '60001-1045540597', 'FullName': 'Cost of Sales'}",,
291,A50000-1046577238,2003-03-02T09:23:58+05:30,2020-03-11T23:13:05+05:30,1483037247,Other Consulting Operating Expe,Cost of Sales:Other Consulting Operating Expe,true,1,CostOfGoodsSold,5500.0,Other Consulting Operating Expenses,2441.97,2052148.38,None,"{'ListID': '60001-1045540597', 'FullName': 'Cost of Sales'}",,
292,1A0000-1020931376,2002-05-09T13:32:56+05:30,2020-05-06T00:18:31+05:30,1483038125,Operations,Cost of Sales:Other Consulting Operating Expe:Operations,true,2,CostOfGoodsSold,5510.0,Operations,80860.18,1099421.17,None,"{'ListID': 'A50000-1046577238', 'FullName': 'Cost of Sales:Other Consulting Operating Expe'}",,
293,410000-1024772419,2002-06-23T00:30:19+05:30,2020-11-21T03:54:17+05:30,1483039123,Ops Travel,Cost of Sales:Other Consulting Operating Expe:Operations:Ops Travel,true,3,CostOfGoodsSold,5520.0,Travel,249074.28,249074.28,None,"{'ListID': '1A0000-1020931376', 'FullName': 'Cost of Sales:Other Consulting Operating Expe:Operations'}",,Travel
294,4D0002-1056000143,2003-06-19T10:52:23+05:30,2020-12-19T02:55:01+05:30,1520276987,Ops Meals,Cost of Sales:Other Consulting Operating Expe:Operations:Ops Meals,true,3,CostOfGoodsSold,5521.0,Meals,161187.73,161187.73,None,"{'ListID': '1A0000-1020931376', 'FullName': 'Cost of Sales:Other Consulting Operating Expe:Operations'}",,
295,800002C7-1483067516,2016-12-30T08:41:56+05:30,2020-12-09T00:52:34+05:30,1483067516,Ops Meeting Expenses,Cost of Sales:Other Consulting Operating Expe:Operations:Ops Meeting Expenses,true,3,CostOfGoodsSold,5522.0,,26714.0,26714.0,None,"{'ListID': '1A0000-1020931376', 'FullName': 'Cost of Sales:Other Consulting Operating Expe:Operations'}",,
296,3E0000-1024772290,2002-06-23T00:28:10+05:30,2020-12-17T03:55:31+05:30,1483039353,Ops Technology,Cost of Sales:Other Consulting Operating Expe:Operations:Ops Technology,true,3,CostOfGoodsSold,5523.0,Ops Technology,516071.57,516071.57,None,"{'ListID': '1A0000-1020931376', 'FullName': 'Cost of Sales:Other Consulting Operating Expe:Operations'}",,
297,800002C6-1483061868,2016-12-30T07:07:48+05:30,2020-09-18T02:41:40+05:30,1483061868,Ops Gifts,Cost of Sales:Other Consulting Operating Expe:Operations:Ops Gifts,true,3,CostOfGoodsSold,5524.0,Ops Gifts,2784.15,2784.15,None,"{'ListID': '1A0000-1020931376', 'FullName': 'Cost of Sales:Other Consulting Operating Expe:Operations'}",,
298,400000-1024772349,2002-06-23T00:29:09+05:30,2020-12-16T13:27:26+05:30,1483039426,Ops Other,Cost of Sales:Other Consulting Operating Expe:Operations:Ops Other,true,3,CostOfGoodsSold,5525.0,Ops Other,53225.64,53225.64,None,"{'ListID': '1A0000-1020931376', 'FullName': 'Cost of Sales:Other Consulting Operating Expe:Operations'}",,
299,80000296-1474480536,2016-09-21T23:25:36+05:30,2020-07-07T01:54:48+05:30,1507922928,Undistributed  CCard Expenses,Cost of Sales:Other Consulting Operating Expe:Operations:Undistributed  CCard Expenses,true,3,CostOfGoodsSold,5526.0,Accrued Credit Card Expenses,9503.62,9503.62,None,"{'ListID': '1A0000-1020931376', 'FullName': 'Cost of Sales:Other Consulting Operating Expe:Operations'}",,
300,800002A8-1483039594,2016-12-30T00:56:34+05:30,2019-11-27T02:51:05+05:30,1483039594,HC - Resource Development,Cost of Sales:Other Consulting Operating Expe:HC - Resource Development,true,2,CostOfGoodsSold,5530.0,HC - Resource Development,0.0,95214.3,None,"{'ListID': 'A50000-1046577238', 'FullName': 'Cost of Sales:Other Consulting Operating Expe'}",,
301,420000-1024772481,2002-06-23T00:31:21+05:30,2020-09-17T03:13:40+05:30,1483060573,Training Fees,Cost of Sales:Other Consulting Operating Expe:HC - Resource Development:Training Fees,true,3,CostOfGoodsSold,5531.0,Training Fees,59662.04,59662.04,None,"{'ListID': '800002A8-1483039594', 'FullName': 'Cost of Sales:Other Consulting Operating Expe:HC - Resource Development'}",,
302,800002C8-1483068162,2016-12-30T08:52:42+05:30,2020-09-16T00:17:33+05:30,1483068162,Certfication Fees,Cost of Sales:Other Consulting Operating Expe:HC - Resource Development:Certfication Fees,true,3,CostOfGoodsSold,5532.0,Certfication Fees,300.0,300.0,None,"{'ListID': '800002A8-1483039594', 'FullName': 'Cost of Sales:Other Consulting Operating Expe:HC - Resource Development'}",,
303,800002C9-1483068197,2016-12-30T08:53:17+05:30,2020-07-07T01:54:48+05:30,1483068197,HCD Travel,Cost of Sales:Other Consulting Operating Expe:HC - Resource Development:HCD Travel,true,3,CostOfGoodsSold,5533.0,HCD Travel,2845.9,2845.9,None,"{'ListID': '800002A8-1483039594', 'FullName': 'Cost of Sales:Other Consulting Operating Expe:HC - Resource Development'}",,
304,800002CA-1483068231,2016-12-30T08:53:51+05:30,2020-07-07T01:54:48+05:30,1520277013,HCD Meals,Cost of Sales:Other Consulting Operating Expe:HC - Resource Development:HCD Meals,true,3,CostOfGoodsSold,5534.0,HCD Meals,13410.44,13410.44,None,"{'ListID': '800002A8-1483039594', 'FullName': 'Cost of Sales:Other Consulting Operating Expe:HC - Resource Development'}",,
305,800002CB-1483068263,2016-12-30T08:54:23+05:30,2020-09-18T02:41:40+05:30,1483068263,HCD Meeting Expenses,Cost of Sales:Other Consulting Operating Expe:HC - Resource Development:HCD Meeting Expenses,true,3,CostOfGoodsSold,5535.0,HCD Meeting Expenses,2836.82,2836.82,None,"{'ListID': '800002A8-1483039594', 'FullName': 'Cost of Sales:Other Consulting Operating Expe:HC - Resource Development'}",,
306,800002CC-1483068296,2016-12-30T08:54:56+05:30,2019-09-28T00:15:17+05:30,1483068296,HCD Technology,Cost of Sales:Other Consulting Operating Expe:HC - Resource Development:HCD Technology,true,3,CostOfGoodsSold,5536.0,HCD Technology,7671.79,7671.79,None,"{'ListID': '800002A8-1483039594', 'FullName': 'Cost of Sales:Other Consulting Operating Expe:HC - Resource Development'}",,
307,800002CD-1483068326,2016-12-30T08:55:26+05:30,2020-03-27T23:59:56+05:30,1483068326,HCD Gifts,Cost of Sales:Other Consulting Operating Expe:HC - Resource Development:HCD Gifts,true,3,CostOfGoodsSold,5537.0,HCD Gifts,4521.5,4521.5,None,"{'ListID': '800002A8-1483039594', 'FullName': 'Cost of Sales:Other Consulting Operating Expe:HC - Resource Development'}",,
308,800002CE-1483068360,2016-12-30T08:56:00+05:30,2020-12-12T01:23:49+05:30,1483068360,HCD Other,Cost of Sales:Other Consulting Operating Expe:HC - Resource Development:HCD Other,true,3,CostOfGoodsSold,5538.0,HCD Other,3965.81,3965.81,None,"{'ListID': '800002A8-1483039594', 'FullName': 'Cost of Sales:Other Consulting Operating Expe:HC - Resource Development'}",,
309,800002A9-1483039860,2016-12-30T01:01:00+05:30,2016-12-30T06:43:09+05:30,1483060389,Partner Auto,Cost of Sales:Other Consulting Operating Expe:Partner Auto,true,2,CostOfGoodsSold,5540.0,Partner Auto,0.0,855070.94,None,"{'ListID': 'A50000-1046577238', 'FullName': 'Cost of Sales:Other Consulting Operating Expe'}",,
310,12A0000-1110222351,2005-03-08T00:35:51+05:30,2020-12-08T04:22:24+05:30,1483060431,Auto Depreciation,Cost of Sales:Other Consulting Operating Expe:Partner Auto:Auto Depreciation,true,3,CostOfGoodsSold,5541.0,Auto Depreciation,499682.79,499682.79,None,"{'ListID': '800002A9-1483039860', 'FullName': 'Cost of Sales:Other Consulting Operating Expe:Partner Auto'}",,
311,1240000-1110202428,2005-03-07T19:03:48+05:30,2020-12-19T02:55:01+05:30,1483060454,Auto Operating Expenses,Cost of Sales:Other Consulting Operating Expe:Partner Auto:Auto Operating Expenses,true,3,CostOfGoodsSold,5542.0,Auto Operating Expenses,355388.15,355388.15,None,"{'ListID': '800002A9-1483039860', 'FullName': 'Cost of Sales:Other Consulting Operating Expe:Partner Auto'}",,
312,800001E7-1256254897,2009-10-23T05:11:37+05:30,2018-06-20T02:39:51+05:30,1483066509,OA Clearing,Cost of Sales:OA Clearing,true,1,CostOfGoodsSold,5999.0,Used for Open Air integration,-8201.21,-8201.21,None,"{'ListID': '60001-1045540597', 'FullName': 'Cost of Sales'}",,
313,800002F0-1533230540,2018-08-02T22:52:20+05:30,2018-08-02T22:52:20+05:30,1533230540,Cost of Goods Sold,Cost of Goods Sold,true,0,CostOfGoodsSold,50000.0,Costs of items purchased and then sold to customers,0.0,0.0,None,,CostOfGoodsSold,
